2021-02-25-13-02-40,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/acgdcaf.abedfcd.gfgefcg.fbfcada.bggfbcb.acdeged.eeabbde|0,0/0,6/0,5;1,0/2,0/6,0;6,6/1,6;6,5/2,6/0,4;1,5/0,3/2,5/3,6;5,0/5,6/4,0;4,6/0,1/3,5/4,5/6,1/6,2/6,3;6,4/3,0/1,1/1,4;2,1/5,1/0,2/4,1/1,3;5,2/1,2;5,3;5,5/2,2/2,3"
2021-02-25-13-04-38,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/acaffca.egdebbd.gbaeded.dgaffcf.bccbbge.cfegdcg.edgfaba|0,0;6,6/0,1/0,6/5,6/1,0;6,0/6,5/5,0/0,2/1,1/6,1/2,0;6,2/6,4/1,2;1,6/0,3;5,1;6,3/2,6;3,0/0,5/3,6/1,5/2,5;5,2/0,4/2,1;4,0/5,3/3,5/3,1/5,5/4,6/5,4/4,5/2,2/3,2/4,4/3,4/2,4/1,4/1,3/4,3/4,2/4,1/2,3/3,3"
2021-02-25-13-05-27,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/feceegb.dbagcef.dafcfcd.aeggbgc.egaabac.dgbbabc.effdddf|0,0/1,0/0,1;6,0/0,6/1,6;6,1;6,6/0,2/6,2/6,5/0,3/2,0;2,6;5,0;6,3;6,4"
2021-02-25-13-07-28,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/bbdadcc.gfcdfag.cdagfee.fegaaad.cbabdfb.gcegdee.ffbgecb|6,6/0,6/6,0/1,6;5,0/4,0;6,5/5,6/5,5;6,4/3,0/5,4/2,0/0,5/0,0/1,5/6,1/4,6/0,4;3,6/2,6/1,0/1,4/5,1/0,3/0,1/6,2/4,5/6,3/1,3;4,4/3,5/1,1/4,1/2,5;3,1;5,2/3,4;4,2/0,2/2,1/5,3/2,4/1,2/3,2/2,2/4,3/2,3/3,3"
2021-02-25-13-09-22,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/fgbbced.egdeaed.fdecbfc.egcddce.gdgcfba.baabfaa.gfbfgca|6,6/6,5/0,0/1,0/2,0/6,0;6,4/3,0/0,1;4,0/0,2/5,0/1,1/1,2;2,1/2,2/0,6/6,1/0,3;6,2/0,5;1,3/3,1/0,4;3,2/5,1/1,4/5,2;5,6/6,3/5,5/1,5/5,4/1,6/2,6/4,6/4,5/4,1/2,5;4,4/5,3/4,2/3,6/2,3;3,5;4,3/3,3;3,4/2,4"
2021-02-25-13-10-58,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/bffaedb.afeacad.eggdgdb.abcegdb.dfcgfca.dbcggae.cfbeefc|0,0/6,0;6,6/0,1;6,5/1,0/2,0/5,6/0,2;1,1;6,1/4,6/0,6;3,6;6,2/1,2;6,4/0,5;1,6;5,0/1,5;5,5/0,4;6,3/4,0/3,0/2,6;5,1/1,4;5,2/2,1;5,3/3,1/4,1/4,2;4,5/3,5/2,5/2,4;4,3;5,4/2,2/0,3/3,2/4,4/3,4/1,3/3,3/2,3"
2021-02-25-13-12-56,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/dagcbfb.facbeed.acgcebf.cadadgg.egfedge.bfdcbbg.fdaeacf|6,0/0,0/6,1/0,6;5,0/1,6/4,0/6,2/6,3/0,1;6,4/0,5/2,6;5,1;6,6/1,0/0,2;4,1;5,6/4,6/2,0/0,3/3,6/3,0/3,1/2,1;6,5/5,2/5,5/4,2/5,3/5,4/1,5/2,5/4,3/4,4/4,5/3,2/2,2/0,4/3,3/1,1/1,4/1,2;2,3/2,4"
2021-02-25-13-14-39,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/baccgee.cgabgbc.adbfdbe.dgebffa.faedbag.efdfcgc.dfacged|6,0/0,0/5,0/0,1/0,6/6,1/6,6/6,2/0,2/0,5/1,6;5,6;6,3/0,3;1,0/2,0/5,1/0,4;1,1;4,6;6,4/3,6/4,0/1,2/6,5/3,0/1,5/1,3/4,1/2,1;5,2/1,4;3,1;5,5"
2021-02-25-13-16-10,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/gbgdfeb.afafaef.bbefdce.ccbfgbd.efbgdee.gcaggcd.aaccdad|0,0/0,1;0,6/6,0/1,0;6,1/0,2;5,0/2,0/4,0/3,0/1,6/6,6/0,5;2,6/0,4;1,1/6,2/0,3/5,1;6,3/3,6;5,6;6,4/1,5;4,6/5,2/2,1/1,2;1,4;6,5/2,5;5,5/5,3;5,4/2,2;4,5"
2021-02-25-13-17-58,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/deegcff.badecdc.bbbdfgf.becbagf.dgegfaa.egbdcae.fdccaag|0,6;6,0/6,1/6,6/1,6;6,2/5,0/0,5;2,6/0,0;1,5;4,0/0,4;6,3/6,5/1,0/1,4/2,0/0,1/6,4/0,2;5,6/1,1;4,6/5,1/2,1;3,0;5,2/0,3/1,3/5,5/1,2;5,3/4,5/2,5;4,1/4,2/2,4;3,6/5,4/2,2/4,3/3,1/3,5/2,3/3,2/4,4/3,3/3,4"
2021-02-25-13-20-13,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/fgcdcad.agedagf.gcdaabd.gdafbbg.cfdaccc.beeebbf.ebffege|6,6/5,6/6,0/5,0/0,6/6,5/5,5/6,1/0,5/4,0;4,6/0,0/6,2/3,6/3,0/0,4;4,5/6,3/0,1;2,0/1,0/5,1/5,2;6,4/0,3/2,6/5,3/0,2/1,6/5,4/1,1/2,1/1,2/3,5/1,3;2,2;3,1/2,3;3,2/1,5/4,1/1,4/2,4/3,4/4,2/4,4/2,5/4,3/3,3"
2021-02-25-13-22-00,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/efcaaaa.fcggced.acaefbb.gegcedb.bfcbbdb.fddefdf.dggceag|0,6/1,6;6,0/0,0/6,1/0,1;1,0;5,0/6,6/1,1/0,2/2,6;4,0/1,2;3,0;6,2/0,5/5,1/2,0;6,5/4,1/1,5;6,4/0,3/6,3/5,2/5,6/1,3/5,3/2,5;3,6/5,5/0,4/3,1/1,4;2,1;4,2/3,5/3,2"
2021-02-25-13-23-50,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/gffegcg.bbeaffb.cgggcee.edbdafd.dfgbfac.dbacdea.caadbec|0,0;0,6/1,0/0,1/0,2/0,3/0,4/1,6/2,6/0,5;2,0;6,6/1,5/2,5;3,0;6,5/3,6;4,0/5,0/3,5/4,6/5,6/1,1;6,4/4,5/6,3/2,1/1,4/2,4;6,0/6,1;6,2/5,1/3,4;5,2/1,3/3,1/2,3/5,3/3,3;5,4/1,2;5,5/2,2/3,2/4,1;4,4/4,2/4,3"
2021-02-25-13-25-45,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/aeedafb.beecfac.bfabfeg.agbafgc.cgeddcd.bdgcfef.addcggb|6,6/5,6/4,6/0,0;6,0/0,6;1,0;5,0/0,5/1,6;4,0/2,6/6,5/2,0/3,0/5,5/6,4/1,5/3,6;4,5/2,5/0,1/5,4/1,1/0,4/2,1/3,1;3,5/0,3;4,4/0,2/1,2/4,1/1,3/1,4;3,4/5,1/2,2/2,4/6,3/5,3/4,3;6,2/2,3;3,2/4,2/6,1/3,3/5,2"
2021-02-25-13-27-42,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/gecfffd.bbegace.facbbea.eabccgd.ddcegag.gfbcdgf.baeaddf|6,0/0,0;5,0/6,6/6,1/0,6/6,5/0,5/1,6/1,5/0,4;5,1/6,4/4,0/2,6;6,3/5,6/0,1;2,5;6,2/1,0/1,1/3,6/1,4/4,1/0,3;2,0/3,5;4,6/2,1/1,3/2,4/4,5/2,3;5,2/3,4/0,2;3,3;4,2;5,3/3,2/2,2/1,2;4,3/4,4;5,5/3,1/5,4/3,0"
2021-02-25-13-29-46,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/gfcaabg.egbgdcc.aabcegb.bgedbde.defccda.dcbafgf.fefefda|0,0/6,6/0,1;5,6/4,6/1,0/3,6/0,6;1,1/0,2/2,0/0,5/2,6;3,0/2,1/4,0/0,4/6,5/5,5/3,1/4,1/1,2/6,4/4,5/5,0/3,5/2,5/0,3/5,4;6,0/6,3/1,6/1,5;5,1/1,4/1,3/6,1/4,4/2,2/6,2/2,4;3,2/5,3/3,4/2,3;4,3/5,2/4,2/3,3"
2021-02-25-13-31-30,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/gdfddbd.bacgdaa.cbefegb.ccagfeg.ffaebec.gedccae.abdfgfb|0,6/1,6;6,0/0,0/5,0/4,0/0,5;6,1;6,6/0,1;0,4;6,2/0,2;6,3/0,3/1,0;2,6/1,5/6,4/2,0/6,5/5,1/1,4/1,3;2,5;3,6/3,5/1,2/2,4;5,6/2,3;3,4;4,1/5,5/4,6/3,0;5,4/2,2;4,5/1,1/4,4/3,1;5,3/3,3/4,3/5,2/3,2;4,2/2,1"
2021-02-25-13-32-59,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/feefceb.gbbfaae.fcgedga.bdgacce.acgdddd.gbbffbc.fadgcae|0,6/0,5;6,6/5,6/6,5/6,4/1,6/0,0;6,0/1,0;5,0;6,3/5,5/4,6;6,2/2,0/0,4/0,3;5,4/1,5;6,1/5,1/0,2;3,6/5,3/0,1/1,1;5,2/1,4;2,6/1,3"
2021-02-25-13-34-56,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/agddgdf.aceebec.cefffee.gadceba.bdfcgaf.gdbgbdf.aabcbgc|6,0/0,0;6,1/5,0/4,0/5,1/6,2/0,6/1,6;6,6/0,5;4,1/5,2/1,5/4,2/0,4;3,0;6,5/1,0/1,4;6,4/3,1/2,6/0,1/6,3/2,5/0,2;0,3/1,1/1,2;1,3/3,2/5,3/5,6/2,4;4,6/3,6/3,5;5,4/4,5/2,0;4,3/2,1/4,4/3,4/2,2;2,3/5,5/3,3"
2021-02-25-13-36-50,EtaZero-100-PolicyValRGCN-0-2021-02-25-12-24-01,"1/aaaaaaa/fbeafge.bbcbgcf.gcacgbc.abgedea.fcadadd.dbadeef.ggfcfde|6,0/0,6;6,6/0,0/0,1;1,0/0,5;2,0;6,1/5,0/0,2/6,2/3,0/5,1/1,6;5,6/1,5;2,6;6,3/4,0;6,4/4,6/6,5/2,5/1,1/3,6;5,2/5,5/5,4/0,4/1,2;2,1/5,3/4,1/2,2;4,2/4,3;4,5/4,4/3,5/3,1/1,4/0,3/2,4;3,2/3,3/2,3"
