2/-d-dbdf-cd/7.7.7.7.2f4.7.7,"[1.0, 0.0, -1.0]"
1/-d-dbde-cd/7.7.7.2e4.2f4.7.7,"[0.963203489780426, 0.036796536296606064, 0.0, 0.0, 1.0]"
2/-c-dbde-cd/7.7.2a4.2e4.2f4.7.7,"[0.5, 0.5, 0.0, 0.0, 0.0, -1.0]"
1/-c-ebde-cd/7.7.2a4.2eb3.2f4.7.7,"[0.05929918959736824, 0.8814015984535217, 0.05929918959736824, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-c-ebee-cd/7.7.2a4.1deb3.2f4.7.7,"[0.327531635761261, 0.2721518874168396, 0.07278481125831604, 0.327531635761261, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-c-eaee-cd/7.7.2a4.1deb3.1cf4.7.7,"[0.0022935778833925724, 0.0, 0.0022935778833925724, 0.9931192398071289, 0.0022935778833925724, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-c-eaef-cd/7.7.1ea4.1deb3.1cf4.7.7,"[0.35479041934013367, 0.04640718549489975, 0.014970059506595135, 0.53742516040802, 0.04640718549489975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-c-eaef-ca/7.7.1ea4.1deb3.1cfg3.1gg4.7,"[0.0020325202494859695, 0.0, 0.0, 0.0, 0.010162601247429848, 0.9532520174980164, 0.03455284610390663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-c-eaff-ca/7.7.1ea4.1deb3.1cfg3.1ggd3.7,"[0.02301255241036415, 0.16736401617527008, 0.01882845163345337, 0.17782427370548248, 0.6129707098007202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-c-eaff-ea/7.7.1eaf3.1deb3.1cfgf2.1ggd3.7,"[0.0033003301359713078, 0.0, 0.9207921028137207, 0.06930693238973618, 0.0, 0.0066006602719426155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-c-edff-ea/7.7.1eaf3.1debc2.1cfgfc1.1ggd3.1c5,"[0.0049019609577953815, 0.0049019609577953815, 0.0049019609577953815, 0.03431372717022896, 0.5098039507865906, 0.029411764815449715, 0.014705882407724857, 0.019607843831181526, 0.3578431308269501, 0.019607843831181526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-c-edfd-ea/7.2e4.1eaf3.1debc2.1cfgfc1.1ggde2.1c5,"[0.004032257944345474, 0.0, 0.12903225421905518, 0.02016128972172737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8185483813285828, 0.008064515888690948, 0.0, 0.02016128972172737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
