2021-01-26-01-18-19,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/aabbb.daece.dcede.bbddc.cceaa|4,4/3,4/4,0/0,0/4,1/2,4/4,2/0,4;3,0/3,1/1,0;2,0;3,2/0,3/0,1;4,3/0,2/3,3/2,1/2,3"
2021-01-26-01-18-48,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ddaea.bbcee.cdead.cabcc.ebbad|0,4/0,3/1,4/1,3;4,0/3,0/2,0/0,2/1,0/0,0;2,4/4,4/1,2;3,4/2,3/0,1/4,3/3,3/4,1;4,2/1,1;3,2/3,1/2,2/2,1"
2021-01-26-01-19-11,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cebdb.bcbaa.eaead.dbcec.caedd|4,4/4,3/0,0;3,4;4,0/3,0/4,2/1,0/0,1;3,3/1,1/2,4/1,4;2,3/0,4/1,3;4,1/3,2/2,0;2,2/0,2/0,3/2,1/1,2;3,1"
2021-01-26-01-19-36,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bdeae.cbddd.eecae.abacb.ccabd|4,4/3,4/0,0/2,4/4,3/0,1;1,4/0,2;0,4/3,3/2,3;4,2/0,3;3,2/2,2/1,0;4,0;4,1/1,1/1,2;1,3/2,1/3,0/3,1/2,0"
2021-01-26-01-20-02,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bedac.ccbdb.edacb.adeeb.deaca|0,4/0,3/4,4/0,2/3,4/1,4/1,3/0,0;1,2;2,4/4,0/2,3;4,3/1,0/2,0/2,2;3,0;4,2/3,3/4,1/0,1;3,2/1,1/2,1;3,1"
2021-01-26-01-20-15,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dacbe.aeddb.cceea.dedcb.cbaba|4,0/0,4/0,0;3,0/0,3;1,4/0,2;2,0/0,1;1,0;4,4/4,1;4,3/2,4;4,2"
2021-01-26-01-20-37,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/adbab.eedcd.aabeb.ddccc.bacee|0,0/0,4;4,0/1,0/0,3;2,0/0,2/0,1;1,4;3,0/1,3/4,1/1,2;3,1/1,1;4,4/2,1/4,2/4,3/3,2;3,4/2,2;2,4/3,3/2,3"
2021-01-26-01-20-55,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bebdd.bbaad.acecc.dedca.cbeae|0,0/0,4/4,0/0,1/0,2/0,3;1,4/1,0;4,1/1,1/4,4/1,2;1,3;2,0;3,4;4,3"
2021-01-26-01-21-24,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dacdb.dedaa.adcbe.aeecb.ecbbc|0,4/0,3/0,2/4,0/1,4;3,0/0,1;1,3/4,4/3,4;4,3/2,0/3,3/1,2/2,4/4,2/0,0/1,1/4,1/3,1/1,0/3,2/2,1/2,2/2,3"
2021-01-26-01-21-52,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/deeac.baebd.bacdd.abace.dcbce|0,0/0,1/0,2;4,4/1,0/1,1/3,4/2,4;4,0/4,1/4,2/3,0/1,4/2,0/0,4;4,3/3,1/2,1/3,2/0,3/2,2/1,2/3,3/2,3"
2021-01-26-01-22-14,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/daace.eabec.aacdc.dbbbc.edbde|0,4;4,0;4,4/3,0;4,1/4,3/3,1/0,3;3,4/1,4;2,4/0,0/1,3/0,1/3,3;4,2/2,0/0,2/1,2;3,2/2,1/1,1/2,3/2,2/1,0"
2021-01-26-01-22-37,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bbaca.dccca.cdabd.ebdee.deaeb|4,0/4,4/3,4;4,3/3,3;4,1/3,0/2,4/2,3;3,1/1,4;4,2/2,0/2,1;3,2/1,0/2,2/1,1/1,2;1,3/0,0/0,4/0,3/0,2"
2021-01-26-01-22-47,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bdebd.ecced.aaeec.caabd.babcd|4,0/0,4;4,4/3,0/0,0;0,3/0,2;1,0/0,1;1,4;3,4"
2021-01-26-01-23-02,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/daaec.beaac.ddbed.aeebb.dcbcc|0,0;4,0/0,1/3,0/1,0/0,4;4,1/1,4;4,4/2,0;2,4/0,3;3,1/2,1"
2021-01-26-01-23-29,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/babcc.eacdb.becee.acbda.adedd|4,0/4,1/3,0/0,0/4,2/0,1/0,2/4,3;4,4/0,4;3,1/1,4/0,3/3,2/3,3/2,0/1,0;2,4/1,1/1,2/2,1;2,3/3,4/1,3/2,2"
2021-01-26-01-23-56,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dacab.edbdc.dbecc.ebedc.aebaa|4,4/4,3/0,0/0,4;4,2/4,1/0,1/0,2;1,4/3,4/4,0/2,4/3,0/2,0/0,3/1,3/2,3/1,2;3,1/1,0;2,2;3,2"
2021-01-26-01-24-22,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bcbdd.abccb.ddebe.cadae.aaece|4,0/4,4/4,1/0,4/3,0;4,3/3,1/0,3;2,0/0,2;1,4/3,4/0,1;1,3/2,4/4,2/3,3/0,0/2,1;3,2/1,2/1,1/2,2/2,3/1,0"
2021-01-26-01-24-47,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cbeec.cadac.bbaee.bddcd.eadba|0,0;0,4/4,0/0,1;3,0/0,2;0,3/2,0/1,4/1,0/1,3/4,1/1,2;3,1/2,4/3,4/2,3/1,1;2,2/4,2/2,1;4,3/3,3/3,2/4,4"
2021-01-26-01-25-09,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cbbde.bccdc.daaaa.eeeba.eddcb|0,4/4,4/0,0;4,3/4,2/0,3;4,1/1,4/0,1;0,2;1,0/1,1/2,4;3,4/2,0/3,0;4,0/1,3/3,1/3,2/3,3/2,3/2,1;2,2/1,2"
2021-01-26-01-25-34,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/baeea.dbabb.dbcdd.acede.cccea|0,4/0,3/4,0/1,4/3,0;4,4/2,0/1,0;2,4/1,3/4,3/4,1;4,2/2,3/3,1/0,2;3,2/3,4/2,2/0,0;2,1/0,1;1,2"
2021-01-26-01-26-01,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/aebdd.debbe.caabc.dcdbe.acace|0,4/4,4/1,4/0,3/0,2/2,4/3,4/0,0;4,0/1,0;3,0/2,0;4,3/1,3/1,2;2,3/4,2/0,1/1,1/3,3/2,1;2,2/3,2/3,1;4,1"
2021-01-26-01-26-18,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/aceab.ceead.daddc.babcc.ebbde|4,0;4,4/0,4;3,0;4,1/0,3;3,1/3,4/1,4;2,0;4,3/1,3;2,1/3,3/4,2/3,2/2,4/2,2;2,3"
2021-01-26-01-26-36,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bbcdd.edead.ceaca.bdcae.abecb|0,0;4,4/0,4/1,0/0,3;1,4/2,0;4,3/1,3;2,4/0,2/0,1;3,0/1,2;4,2/4,1/3,1/2,1/2,3;3,2"
2021-01-26-01-27-01,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ecabb.adeaa.ccdce.dcbde.ebbad|0,0;4,0/3,0/0,1;2,0/4,4/0,2;4,3/4,2/0,4;4,1/1,4/3,1/2,1/0,3/3,2/3,3/3,4/1,0;1,3/2,2/1,2;2,4/2,3/1,1"
2021-01-26-01-27-09,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abcda.babea.dabdd.eeebc.ccdec|4,0;4,4/4,3/0,0;0,4/0,3;4,2/0,2;3,4;4,1"
2021-01-26-01-27-34,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/eddea.cadcc.bebba.dbdae.cecba|0,0/0,4/1,0;1,4/4,4/2,4/2,0;4,3/0,1/1,1/4,0;4,2/2,1/4,1/0,2;3,0/0,3/1,3/2,3;3,1/3,4/1,2;3,2/3,3/2,2"
2021-01-26-01-27-53,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/babce.aedea.cddeb.cacac.bdedb|0,0;4,0;4,4/4,3/3,0;3,4/2,0/3,3/0,4;4,2/3,2/2,4/1,4/0,3/0,1;1,0/1,1;1,3;2,3"
2021-01-26-01-28-20,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abbcc.aecda.debce.abcae.dddbe|0,0/4,0/0,4/1,4;3,0/4,1/2,4;4,4/0,1/0,2;3,1;4,3/4,2/3,2/3,4/2,0/3,3/2,1/2,3/1,3/0,3/2,2/1,2/1,1/1,0"
2021-01-26-01-28-41,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dcacc.dadad.eecbb.ecbae.beabd|4,0/4,4/3,0;4,1/3,4/2,4;4,3/0,0;1,4/0,1/0,4;3,1/0,2/1,0/0,3/3,3;4,2/2,3;3,2"
2021-01-26-01-28-59,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/edbaa.cbeea.dabab.eddcc.ecbdc|4,4/0,4/4,0/3,4;4,1/1,4/3,0/2,4;4,2/3,1/0,0/0,1;2,0;3,2;4,3"
2021-01-26-01-29-15,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abcbb.dadca.eeace.edcdb.acedb|0,0/0,1;0,4;4,4/0,3;3,4/0,2/1,0;4,3/2,0;4,2/2,4;3,0/1,1;1,4;4,0/1,2;3,3/1,3;2,3;3,2;4,1"
2021-01-26-01-29-37,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bedeb.addea.cdcab.cebbc.eacad|0,0;0,4/0,1;0,3/4,0/0,2;4,4/4,1;4,3/3,4/2,4;3,3/1,4/2,3/3,0/1,3/3,1/1,2/2,0;2,2;4,2"
2021-01-26-01-29-57,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bacee.ccdae.dbbab.deadb.deacc|0,0/0,4/0,3;1,4/0,2;1,0;4,4/1,3/1,2;2,0/2,4/0,1/1,1;4,3/2,1/2,2/3,0;4,0/3,1;4,1/2,3;4,2/3,2/3,3"
2021-01-26-01-30-19,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bccdc.accda.baeee.deabb.deadb|4,4/0,4/0,3;4,3/3,4/0,2/0,0;3,3/1,0/2,4/1,4;4,2/2,3/3,2/2,0/1,3;3,0;4,0"
2021-01-26-01-30-48,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/aeeda.eadbd.abbee.ddbac.bcccc|4,4/0,0/0,1;1,0/3,4;4,3/1,1;3,3/2,0/3,0/2,4/0,2/1,2/0,4/1,4/4,2/3,2;4,0/2,1/2,2/2,3/3,1/4,1/0,3/1,3"
2021-01-26-01-31-13,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/aaede.edbca.acbec.dcbac.dedbb|0,0/0,4;1,0/1,4;2,0/2,4/3,0/0,1/0,2/0,3;4,0/1,1/2,1;3,4/1,3/2,3/3,1/1,2/2,2;4,4/4,3/4,1/4,2/3,3/3,2"
2021-01-26-01-31-35,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ecabb.deeca.bbedd.acceb.dcaad|0,0/1,0;4,0;4,4/0,4;2,0;3,4/2,4/4,1/1,4;4,2/3,0/0,1/4,3/0,3/1,1/1,3/2,3/2,1/0,2/3,3/3,1;3,2/1,2;2,2"
2021-01-26-01-32-01,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dbaac.cdaee.bbebc.beead.acdcd|4,0/0,4;4,1/3,0/1,4/3,1/0,0;4,2/1,0;2,4;4,3/3,4/4,4/0,1;2,0/1,1/2,1/3,2/0,2/3,3/0,3/1,3/1,2/2,3/2,2"
2021-01-26-01-32-31,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bbacc.bcdae.ddcba.abeae.ddeec|0,0/0,1;1,0/1,1/4,0/4,1/0,2/3,0/0,3/0,4/1,4/1,2;2,0/2,4/3,4;4,2/3,1/2,1/1,3/4,3/3,2/4,4/2,2/3,3/2,3"
2021-01-26-01-32-59,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/edbad.aaecc.cbdec.dabec.bebad|0,4/0,3/4,0/3,0/2,0/0,2/0,1;4,4/1,0/1,4;3,4/1,3/4,3/1,2;3,3;4,1/4,2/1,1/2,1/2,2/2,3/3,1/3,2/0,0/2,4"
2021-01-26-01-33-18,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cceaa.acbee.caddd.eddbe.abbbc|4,0/3,0/0,0/0,1;2,0/0,4;1,0/0,3/4,4/0,2;3,4/1,1/1,2;4,3/1,3/3,3;4,1;4,2"
2021-01-26-01-33-46,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/edaea.cecac.bbdca.bdecd.baebd|0,4/0,3/0,2/0,0/1,0;1,4/0,1;4,4/2,0;4,3/3,0/4,2/1,3/4,1/1,1/3,4/3,3/4,0/3,1/2,4/3,2/1,2;2,3/2,1/2,2"
2021-01-26-01-34-17,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/eebdb.bdaad.dbecc.ceaca.aebdc|4,4/4,3/4,2/4,0/0,4/0,0/0,3/0,2/3,0/2,0/1,4/2,4/3,4/1,3/1,2/2,3/1,0/0,1;4,1/2,2;3,1/2,1/1,1/3,3/3,2"
2021-01-26-01-34-38,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/daada.edebb.dbaba.beece.ccdcc|4,4/4,0;4,3/0,0;4,2/0,4/1,4;3,0/0,3;2,0/4,1/0,2;2,4/3,1;3,4/1,0;3,2/1,3/0,1/1,1/2,3/2,2/3,3/1,2/2,1"
2021-01-26-01-35-02,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abdce.decbe.debaa.cbdaa.bdecc|4,4/0,4/3,4/0,3;4,3/0,2/2,4;3,3/2,3/0,1;4,0/1,4/3,0/2,0/1,3/1,0/4,1/1,2/2,2;3,1"
2021-01-26-01-35-23,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/dceda.beeda.bbdca.bdcce.baaec|0,0/0,1;4,4/0,2;3,4;4,3/0,3/2,4/1,4;4,2/4,1/3,3/2,3;3,2/1,0/2,0;4,0/1,3;2,2;3,1/1,1;1,2"
2021-01-26-01-35-53,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/caaed.dedbc.adbcb.abdab.eecec|4,4/3,4/0,0/0,1/0,2/0,3;4,0;4,3/3,0/3,3/2,4/2,3/2,0/1,0/4,1/3,1/2,1/1,1/4,2/1,2;3,2/1,3;2,2/0,4/1,4"
2021-01-26-01-36-15,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cdbab.ddbba.eaadc.eecdb.acece|4,4/3,4/0,0;2,4;4,3/1,4;4,0/0,1;1,0/3,0/0,2;0,4/0,3/1,3/2,3/4,1/1,1;3,3/2,0;4,2/3,1/3,2"
2021-01-26-01-36-33,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abbbc.baece.dcdbe.cecde.aadad|0,4/4,0/0,0;4,1/4,2;4,4/1,4;3,4/0,1;0,3;1,0/1,1;4,3/2,0/1,3;3,0/3,3/3,2/2,4/2,1"
2021-01-26-01-36-48,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/deeba.bbaed.cedda.bcccb.aedca|0,4;4,0/0,3;3,0/0,2;4,1/4,2/0,1/2,0;3,1;4,3/1,0/0,0;1,4/1,3;2,1"
2021-01-26-01-37-03,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abeee.abdbe.dbdca.cacdb.aecdc|0,4/4,0/0,3;4,1/1,4/3,0;4,2/2,0;4,3/0,0;2,4;3,1/0,1;1,3/2,3;3,2;4,4"
2021-01-26-01-37-21,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ebdac.edebd.dbbae.aecad.baccc|0,0/0,4;4,4/3,4/1,0/1,4;2,0/0,3;3,0/1,3/4,3/3,3/0,1/0,2;1,1"
2021-01-26-01-37-46,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ebade.adceb.caedd.bbcec.cbada|4,0/0,4/1,4;4,1/4,2;4,4/0,3;4,3/3,0/1,3/0,2/1,2;2,0/0,1/2,4/2,3/1,0/2,2/3,1/3,4/0,0;3,3/3,2/2,1/1,1"
2021-01-26-01-37-54,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/becca.daeeb.bdadc.cddac.beeab|0,0;4,0;4,4/0,1;4,1/0,2;3,4/2,4;3,0/1,4;2,0"
2021-01-26-01-38-18,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/adeee.ebbac.ecdda.bcabc.addbc|4,0/0,0/0,4;1,0/0,3;2,0/4,1/4,2/3,0;4,3/4,4/1,4;3,1;3,4/3,3/2,1/1,1/1,3/2,4;3,2/0,1;2,3/0,2/1,2/2,2"
2021-01-26-01-38-33,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ddcad.ebaca.edbeb.cbdca.eacbe|0,4/1,4/4,0/0,3;4,1/0,2;1,3/2,4/0,0;0,1/1,2;3,4"
2021-01-26-01-38-55,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/ceeae.aeacb.bbcde.bdcda.dbcad|4,0/3,0;4,1/2,0/0,0;4,2/0,1;0,4/0,3;4,3/1,4/3,1;4,4/0,2;2,4/1,3/3,4/3,2/1,0/1,1/1,2/2,3;3,3/2,2/2,1"
2021-01-26-01-39-23,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bdcea.bddec.aaeea.dabcb.cdceb|0,4/0,3/1,4/1,3/0,2;4,0/0,1;1,2/1,1/3,0/0,0/1,0/4,4/2,0;2,4/4,3/2,3/4,2/2,2/2,1/3,1/4,1/3,2/3,3"
2021-01-26-01-39-46,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cbbac.dadca.ecbbd.daeae.cbede|4,0/0,0;0,4/0,1;4,1/4,2;4,4/1,4/2,4;4,3/1,0/3,0/1,1/3,1/3,2;3,4/0,3;3,3/1,3/0,2/2,0/2,3/2,1/2,2/1,2"
2021-01-26-01-40-10,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/deebc.aabcd.badbe.cbdea.decca|4,0/0,0/0,4;3,0/0,3/0,1;0,2/4,4/1,0/4,1/1,1;3,4/2,4/1,2;3,1/1,3;4,2;4,3/3,2/2,0;2,3/3,3/1,4;2,2/2,1"
2021-01-26-01-40-33,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/acdac.ccbae.bebae.dcbed.debad|0,0/0,1;1,0/1,1/0,2;4,4/3,4/0,3;4,3/1,2;4,2/3,3;4,1/1,3/2,0;3,2/2,1;2,4/4,0/3,1/2,3/1,4/0,4/2,2/3,0"
2021-01-26-01-41-00,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/abaed.cbcec.ebdeb.eaaad.cbcdd|4,4/0,0/4,3/4,0;4,2/1,0/2,0;3,0/3,4/0,1;2,4/1,4/4,1/0,2/1,1/2,1/3,1;3,3/3,2/1,2/0,4/2,2/0,3;2,3/1,3"
2021-01-26-01-41-24,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bbcad.ebdad.dabce.acacd.ecebe|0,0/1,0;4,0;4,4/0,4;2,0/1,4/3,0/4,1/2,4/0,3/0,2;3,1/2,1/4,3/1,3/0,1/4,2/1,2;3,4/2,2/2,3;3,3/3,2/1,1"
2021-01-26-01-41-43,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/badaa.aaceb.cdecb.ddbce.cdebe|0,4/4,4/1,4;4,3/3,4/0,0/3,3/1,0/0,1;0,3/1,3;4,2/0,2;4,1/2,4;3,2"
2021-01-26-01-41-51,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/eecbd.eccda.dbdba.ecbaa.dcbea|4,4/0,4;4,0/0,0;3,0/1,4/0,1;1,0;4,3"
2021-01-26-01-42-08,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/bbead.deadb.dedbc.ccaaa.ceecb|0,0;4,4/1,0/3,4/2,4;4,3/0,4;2,0/3,0/4,2/4,1/0,3;3,3/3,1;4,0"
2021-01-26-01-42-32,EtaZero-100-PolicyValRGCN-0-2021-01-25-21-54-54,"1/aaaaa/cdcdc.ebcdb.aeead.abade.cbaeb|0,0;0,4/1,4/2,4/4,0/1,0;3,4/0,1/2,0;3,0/0,2/1,1;4,1;4,4/2,1;4,3/3,1/0,3/3,3/1,2/4,2/1,3/2,3;3,2"
