2/d-ddd-g-f-b/7.7.7.7.3e3.7.7,"[1.0, 0.0, 1.0]"
1/d-ddd-g-f-c/7.7.7.3g3.3e3.7.7,"[0.4979757070541382, 0.5020242929458618, 0.0, 0.0, -1.0]"
2/d-ddd-g-e-c/7.7.7.3g3.2fe3.7.7,"[0.16929133236408234, 0.18897637724876404, 0.6417322754859924, 0.0, 0.0, 0.0, 1.0]"
1/c-ddd-g-e-c/7.7.4a2.3g3.2fe3.7.7,"[0.24886877834796906, 0.24886877834796906, 0.24886877834796906, 0.25339367985725403, 0.0, 0.0, 0.0, 0.0, -1.0]"
2/c-ddd-g-d-c/7.7.4a2.3gf2.2fe3.7.7,"[0.13215859234333038, 0.1189427301287651, 0.0969163030385971, 0.10132158547639847, 0.0969163030385971, 0.453744500875473, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1/c-ddd-g-e-c/7.4f2.4a2.3gf2.2fe3.7.7,"[0.11023622006177902, 0.10629921406507492, 0.10236220806837082, 0.10629921406507492, 0.10236220806837082, 0.11023622006177902, 0.10629921406507492, 0.12204724550247192, 0.13385826349258423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
2/c-ddd-e-e-c/7.4f2.4a2.3gfe1.2fee2.7.7,"[0.06956521421670914, 0.10869564861059189, 0.19130434095859528, 0.1608695685863495, 0.239130437374115, 0.06956521421670914, 0.1608695685863495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1/c-dbd-e-e-c/7.4f2.3ca2.2cgfe1.2fee2.7.7,"[0.12408759444952011, 0.06934306770563126, 0.11313868314027786, 0.11313868314027786, 0.11678832024335861, 0.16788321733474731, 0.08029197156429291, 0.09124087542295456, 0.12408759444952011, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
2/c-dbd-e-ea/7.4f2.2gca2.2cgfe1.2feeg1.7.7,"[0.09917355328798294, 0.20247933268547058, 0.057851240038871765, 0.3099173605442047, 0.11983471363782883, 0.10743801295757294, 0.10330578684806824, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1/b-dbd-e-ea/7.4f2.2gcaa1.2cgfe1.2feeg1.7.7,"[0.24347825348377228, 0.1608695685863495, 0.09565217047929764, 0.06956521421670914, 0.186956524848938, 0.134782612323761, 0.10869564861059189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
