1/-fcff-d-ff/7.7.7.7.7.3b3.7,"[1.0, 0.0, 1.0]"
2/-fcff-c-ff/7.7.2e4.7.7.3b3.7,"[0.7530303001403809, 0.24696969985961914, 0.0, 0.0, -1.0]"
1/-fcef-c-ff/7.7.2e4.7.7.3bc2.7,"[0.0573122538626194, 0.03162055462598801, 0.9110671877861023, 0.0, 0.0, 0.0, 1.0]"
2/-ecef-c-ff/7.2a4.2e4.7.7.3bc2.7,"[0.874643862247467, 0.06267806142568588, 0.03133903071284294, 0.03133903071284294, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-eaef-c-ff/7.2a4.2e4.2b4.7.3bcb1.7,"[0.017391303554177284, 0.03999999910593033, 0.2643478214740753, 0.31478261947631836, 0.2643478214740753, 0.013913043774664402, 0.07130435109138489, 0.013913043774664402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-eaff-c-ff/7.2a4.2e4.2b4.2c4.3bcb1.7,"[0.05012531206011772, 0.9423558712005615, 0.002506265649572015, 0.002506265649572015, 0.002506265649572015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-eafd-c-ff/7.2a4.2e4.1db4.2c4.2dbcb1.7,"[0.10000000149011612, 0.27352941036224365, 0.5882353186607361, 0.014705882407724857, 0.0235294122248888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-dafd-c-ff/7.2a4.2e4.1db4.1ac4.2dbcb1.7,"[0.07909604161977768, 0.21751412749290466, 0.2288135588169098, 0.07062146812677383, 0.39830508828163147, 0.0028248587623238564, 0.0028248587623238564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-daed-c-ff/7.2a4.2e4.1db4.1ac4.1cdbcb1.7,"[0.13502109050750732, 0.05907173082232475, 0.6540084481239319, 0.15189872682094574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-daee-c-ff/7.2a4.2e4.1db4.1acd3.1cdbcb1.7,"[0.015350877307355404, 0.2083333283662796, 0.6644737124443054, 0.0833333358168602, 0.02631578966975212, 0.0021929824724793434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-daee-d-ff/7.2a4.1ee4.1db4.1acd3.1cdbcb1.7,"[0.04789271950721741, 0.492337167263031, 0.1704980880022049, 0.13601532578468323, 0.15325669944286346, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-daee-d-df/7.1fa4.1ee4.1dbf3.1acd3.1cdbcb1.7,"[0.03801169618964195, 0.9444444179534912, 0.002923976629972458, 0.002923976629972458, 0.008771929889917374, 0.002923976629972458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-daee-d-dc/7.1fa4.1eeg3.1dbf3.1acdg2.1cdbcb1.3g3,"[0.004694835748523474, 0.0, 0.0, 0.0422535203397274, 0.67136150598526, 0.11267605423927307, 0.0, 0.1690140813589096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-daee-c-dc/7.1fa4.1eeg3.1dbf3.1acdge1.1cdbcb1.3g3,"[0.013774104416370392, 0.041322313249111176, 0.09366390854120255, 0.5702479481697083, 0.038567494601011276, 0.20385675132274628, 0.011019283905625343, 0.027548208832740784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-daec-c-dc/7.1fad3.1eeg3.1dbf3.1acdged.1cdbcb1.3g3,"[0.10580204427242279, 0.030716722831130028, 0.5597269535064697, 0.12627986073493958, 0.05119453743100166, 0.02389078587293625, 0.10238907486200333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/-caec-c-dc/7.afad3.1eeg3.1dbf3.1acdged.1cdbcb1.3g3,"[0.3381294906139374, 0.025179855525493622, 0.1690647453069687, 0.053956832736730576, 0.33453238010406494, 0.017985612154006958, 0.06115107983350754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/-caec-d-dc/7.afad3.eeeg3.1dbf3.1acdged.1cdbcb1.3g3,"[0.06530611962080002, 0.03265305981040001, 0.15918366611003876, 0.3224489688873291, 0.05306122452020645, 0.08571428805589676, 0.15510204434394836, 0.12653061747550964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
