1/gd-f-eb-b-d/7.7.7.4a2.4d2.7.7,"[1.0, 0.0, 0.0, 0.0, 1.0]"
2/gd-f-db-b-d/7.7.4d2.4a2.4d2.7.7,"[0.3173333406448364, 0.35199999809265137, 0.3306666612625122, 0.0, 0.0, 0.0, -1.0]"
1/gd-f-db-c-d/7.7.4d2.4a2.4d2.3f3.7,"[0.010489510372281075, 0.010489510372281075, 0.0139860138297081, 0.9650349617004395, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gd-e-db-c-d/7.7.4d2.4a2.4d2.3fc2.7,"[0.004444444552063942, 0.1644444465637207, 0.8311111330986023, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/gd-e-da-c-d/7.7.4d2.4a2.3ed2.3fc2.7,"[0.006172839552164078, 0.7777777910232544, 0.11728394776582718, 0.09876543283462524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gd-e-da-c-b/7.7.4dg1.4a2.3ed2.3fc2.4g2,"[0.008474576286971569, 0.26271185278892517, 0.5338982939720154, 0.06779661029577255, 0.025423727929592133, 0.10169491171836853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/gd-e-da-c-c/7.7.4dg1.4ag1.3ed2.3fc2.4g2,"[0.004098360426723957, 0.07786884903907776, 0.069672130048275, 0.2540983557701111, 0.21311475336551666, 0.07786884903907776, 0.20901639759540558, 0.053278688341379166, 0.04098360612988472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gd-c-da-c-c/7.5c1.4dg1.4ag1.3edc1.3fc2.4g2,"[0.04803493618965149, 0.6331877708435059, 0.0043668122962117195, 0.18340611457824707, 0.06986899673938751, 0.0393013097345829, 0.021834060549736023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/gd-c-ea-c-c/7.5c1.4dg1.4ag1.3edc1.2dfc2.4g2,"[0.0052083334885537624, 0.25, 0.0, 0.02604166604578495, 0.015625, 0.02083333395421505, 0.6770833134651184, 0.0052083334885537624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gd-c-ca-c-c/7.5c1.4dg1.4ag1.2dedc1.1ddfc2.4g2,"[0.007042253389954567, 0.035211268812417984, 0.007042253389954567, 0.007042253389954567, 0.09859155118465424, 0.007042253389954567, 0.056338027119636536, 0.6549295783042908, 0.007042253389954567, 0.11267605423927307, 0.007042253389954567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/gb-c-ca-c-c/7.5c1.4dg1.3bag1.2dedc1.1ddfcb1.4g2,"[0.04444444552063942, 0.0, 0.02222222276031971, 0.3185185194015503, 0.03703703731298447, 0.04444444552063942, 0.3185185194015503, 0.0, 0.18518517911434174, 0.0, 0.029629629105329514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gb-c-caa-c/7.5c1.4dg1.2fbag1.2dedc1.1ddfcb1.4gf1,"[0.01149425283074379, 0.05747126415371895, 0.6034482717514038, 0.005747126415371895, 0.2068965584039688, 0.028735632076859474, 0.017241379246115685, 0.06896551698446274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/gb-c-c-da-c/7.5c1.3edg1.2fbag1.2dedc1.1ddfcbe.3egf1,"[0.008547008968889713, 0.0, 0.05128205195069313, 0.6410256624221802, 0.1794871836900711, 0.025641025975346565, 0.03418803587555885, 0.0, 0.008547008968889713, 0.025641025975346565, 0.017094017937779427, 0.008547008968889713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/gb-ca-da-c/7.5c1.3edg1.2fbag1.2dedcd.1ddfcbe.3egfd,"[0.007092198356986046, 0.007092198356986046, 0.014184396713972092, 0.0, 0.014184396713972092, 0.1843971610069275, 0.5248227119445801, 0.12765957415103912, 0.014184396713972092, 0.08510638028383255, 0.007092198356986046, 0.014184396713972092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/eb-ca-da-c/7.5c1.3edg1.2fbaga.2dedcd.addfcbe.3egfd,"[0.009615384973585606, 0.08653846383094788, 0.2884615361690521, 0.09615384787321091, 0.048076923936605453, 0.4038461446762085, 0.009615384973585606, 0.048076923936605453, 0.009615384973585606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/eb-ca-da-b/7.5c1.3edgg.2fbaga.2dedcd.addfcbe.3egfd,"[0.054054055362939835, 0.07207207381725311, 0.10810811072587967, 0.045045044273138046, 0.045045044273138046, 0.45945945382118225, 0.11711711436510086, 0.09909909963607788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
