2/df-d-bdc-d/7.7.7.4f2.7.7.7,"[1.0, 0.0, -1.0]"
1/cf-d-bdc-d/7.7.7.4fa1.7.7.7,"[0.5018315315246582, 0.4981684982776642, 0.0, 0.0, 1.0]"
2/cf-d-bdc-c/7.7.7.4fa1.5g1.7.7,"[0.3433476388454437, 0.3390558063983917, 0.31759655475616455, 0.0, 0.0, 0.0, -1.0]"
1/cf-d-cdc-c/7.7.5d1.4fa1.5g1.7.7,"[0.10429447889328003, 0.7914110422134399, 0.10429447889328003, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/df-d-cdc-c/7.7.4ad1.4fa1.5g1.7.7,"[0.48106059432029724, 0.15530303120613098, 0.20454545319080353, 0.15909090638160706, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/df-d-ccc-c/7.7.3ead1.4fa1.5g1.7.7,"[0.18207283318042755, 0.08963585644960403, 0.6498599648475647, 0.0784313753247261, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/ef-d-ccc-c/7.7.3ead1.3afa1.5g1.7.7,"[0.16408668458461761, 0.17337460815906525, 0.4891640841960907, 0.17337460815906525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/ef-d-ecc-c/7.5d1.3ead1.3afa1.4dg1.7.7,"[0.004115226212888956, 0.5102880597114563, 0.0, 0.0, 0.4855967164039612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/ef-d-edc-c/7.5d1.3ead1.3afa1.3edg1.7.7,"[0.29004329442977905, 0.13852813839912415, 0.27272728085517883, 0.190476194024086, 0.10822510719299316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/ef-d-edc-d/7.4gd1.3ead1.3afa1.3edg1.7.7,"[0.13502109050750732, 0.13502109050750732, 0.6708860993385315, 0.029535865411162376, 0.016877636313438416, 0.012658228166401386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/ef-c-edc-d/7.3cgd1.3ead1.3afa1.3edg1.7.7,"[0.16450215876102448, 0.3982684016227722, 0.17748917639255524, 0.25974026322364807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/ee-c-edc-d/3b3.3cgd1.3ead1.3afa1.3edg1.7.7,"[0.0833333358168602, 0.8932291865348816, 0.013020833022892475, 0.010416666977107525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/ef-c-edc-d/3bb2.3cgd1.3ead1.3afa1.3edg1.7.7,"[0.02445652149617672, 0.46195653080940247, 0.5027173757553101, 0.005434782709926367, 0.0027173913549631834, 0.0027173913549631834, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
1/cf-c-edc-d/3bba1.3cgd1.3ead1.3afa1.3edg1.5a1.7,"[0.1465517282485962, 0.03448275849223137, 0.7284482717514038, 0.008620689623057842, 0.08189655095338821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2/cf-c-ddc-d/2dbba1.3cgd1.3ead1.3afa1.3edg1.5a1.7,"[0.06297709792852402, 0.06870228797197342, 0.7213740348815918, 0.03244274854660034, 0.11450381577014923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0]"
